id,mol_dir_name,bmrbacc,sub_id,x_chem_shift,y_chem_shift,x_width,y_width,height,volume
1958,2_amino_5_ethyl_1_3_4_thiadiazole,bmse000176,6,15.822,1.28,2.27,2.556,406146800,2219762000
1959,2_amino_5_ethyl_1_3_4_thiadiazole,bmse000176,7,15.823,1.261,2.227,2.874,186470000,1343592000
1960,indole_3_acetic_acid,bmse000177,1,121.394,7.643,2.217,2.948,569875900,3440712000
1961,indole_3_acetic_acid,bmse000177,2,121.393,7.623,2.283,2.813,646239900,3985058000
1962,indole_3_acetic_acid,bmse000177,3,114.412,7.505,2.297,2.581,528388700,2663430000
1963,indole_3_acetic_acid,bmse000177,4,114.408,7.483,2.321,2.679,669324400,3810720000
1964,indole_3_acetic_acid,bmse000177,5,124.437,7.26,2.981,2.1,162344500,295348400
1965,indole_3_acetic_acid,bmse000177,6,124.416,7.24,2.409,2.829,429914600,2420596000
1966,indole_3_acetic_acid,bmse000177,7,126.735,7.225,2.462,2.611,812328400,4203212000
1967,indole_3_acetic_acid,bmse000177,8,124.402,7.22,2.387,2.988,308538400,1575743000
1968,indole_3_acetic_acid,bmse000177,9,121.804,7.177,2.234,2.636,305817000,1842118000
1969,indole_3_acetic_acid,bmse000177,10,121.801,7.158,2.143,3.079,536746900,3410037000
1970,indole_3_acetic_acid,bmse000177,11,121.793,7.139,2.297,2.998,271239600,1783121000
1971,indole_3_acetic_acid,bmse000177,12,36.662,3.657,2.5,2.583,1545580000,8612281000
1972,5_acetylamino_2_nitrobenzoic_acid,bmse000174,1,128.584,8.087,2.37,2.609,679558600,3554258000
1973,5_acetylamino_2_nitrobenzoic_acid,bmse000174,2,128.576,8.064,2.249,2.625,714560900,3510275000
1974,5_acetylamino_2_nitrobenzoic_acid,bmse000174,3,122.197,7.598,2.295,3.295,552356900,3401057000
1975,5_acetylamino_2_nitrobenzoic_acid,bmse000174,4,122.201,7.575,2.323,3.459,532808100,3889858000
1976,5_acetylamino_2_nitrobenzoic_acid,bmse000174,5,120.531,7.533,2.339,3.062,1156860000,7009056000
1977,5_acetylamino_2_nitrobenzoic_acid,bmse000174,6,26.081,2.185,2.251,2.597,1516441000,7211121000
1978,inosine_5_monophosphate,bmse000175,1,142.653,8.558,2.556,2.654,432647400,2737283000
1979,inosine_5_monophosphate,bmse000175,2,149.103,8.193,2.425,2.691,503400900,2840405000
1980,inosine_5_monophosphate,bmse000175,3,90.055,6.118,2.071,6.404,528159800,5108825000
1981,inosine_5_monophosphate,bmse000175,4,77.48,4.779,2.146,3.931,416319800,3956648000
1982,inosine_5_monophosphate,bmse000175,5,73.349,4.52,2.523,4.364,381944000,3940799000
1983,inosine_5_monophosphate,bmse000175,6,87.559,4.379,2.338,4.265,478496700,4737782000
1984,inosine_5_monophosphate,bmse000175,7,66.171,4.039,2.331,4.848,385941800,4590501000
1985,acetylcholine,bmse000168,1,61.053,4.551,2.044,6.714,731125900,2693169000
1986,acetylcholine,bmse000168,2,67.204,3.734,2.075,8.021,688159700,2644366000
1987,acetylcholine,bmse000168,3,56.465,3.216,2.352,2.586,6885534000,36146820000
1988,acetylcholine,bmse000168,4,22.906,2.142,2.315,2.547,989126100,3582525000
1989,L_selenomethionine,bmse000169,1,57.438,3.832,2.416,3.142,272291200,1999947000
1990,L_selenomethionine,bmse000169,2,21.955,2.642,2.383,2.601,221078900,1488607000
1991,L_selenomethionine,bmse000169,3,21.959,2.623,2.313,2.724,496809200,2919328000
1992,L_selenomethionine,bmse000169,4,21.96,2.602,2.319,2.89,286185000,1749910000
1993,L_selenomethionine,bmse000169,5,33.648,2.258,2.187,3.553,96387230,730539500
1994,L_selenomethionine,bmse000169,6,33.645,2.235,2.071,12.559,161088000,3724775000
1995,L_selenomethionine,bmse000169,7,33.643,2.224,2.179,4.053,204073700,2527247000
1996,L_selenomethionine,bmse000169,8,33.64,2.207,2.22,3.721,223414000,2597022000
1997,L_selenomethionine,bmse000169,9,33.639,2.187,2.154,4.799,179292200,1725936000
1998,L_selenomethionine,bmse000169,10,33.64,2.169,2.185,3.637,117849700,1207522000
1999,L_selenomethionine,bmse000169,11,33.639,2.152,2.229,3.563,66756910,309015800
2000,L_selenomethionine,bmse000169,12,5.992,2.024,2.373,2.698,531476300,2668947000
2001,L_carnitine,bmse000211,1,66.793,4.557,2.105,5.143,249042600,3153252000
2002,L_carnitine,bmse000211,2,72.822,3.418,2.187,6.427,654490600,6262914000
2003,L_carnitine,bmse000211,3,56.8,3.219,2.388,2.669,4840855000,27609130000
2004,L_carnitine,bmse000211,4,45.684,2.428,2.284,3.639,490954800,4768390000
2005,2_deoxyguanosine_5_triphosphate,bmse000210,1,140.191,8.082,2.823,3.035,246456900,2147031000
2006,2_deoxyguanosine_5_triphosphate,bmse000210,2,86.114,6.27,2.786,3.828,468913600,6516768000
2007,2_deoxyguanosine_5_triphosphate,bmse000210,3,73.585,4.781,2.665,5.597,475860200,7511136000
2008,2_deoxyguanosine_5_triphosphate,bmse000210,4,88.292,4.263,2.818,4.517,507915300,6686231000
2009,2_deoxyguanosine_5_triphosphate,bmse000210,5,68.034,4.252,3.07,6.434,51956440,1952721000
2010,2_deoxyguanosine_5_triphosphate,bmse000210,6,68.064,4.202,2.706,5.916,439345300,7852431000
2011,2_deoxyguanosine_5_triphosphate,bmse000210,7,67.441,4.155,3.226,7.878,29446200,283265100
2012,2_deoxyguanosine_5_triphosphate,bmse000210,8,60.146,3.665,3.174,3.007,50145660,512477500
2013,2_deoxyguanosine_5_triphosphate,bmse000210,9,60.137,3.648,2.862,2.687,64821530,482909900
2014,2_deoxyguanosine_5_triphosphate,bmse000210,10,41.492,2.776,2.965,3.394,77649720,854540000
2015,2_deoxyguanosine_5_triphosphate,bmse000210,11,41.456,2.759,2.915,3.765,109261200,1750906000
2016,2_deoxyguanosine_5_triphosphate,bmse000210,12,41.451,2.743,2.869,3.622,120669600,1942241000
2017,2_deoxyguanosine_5_triphosphate,bmse000210,13,41.446,2.541,2.615,6.26,122420200,2084012000
2018,2_deoxyguanosine_5_triphosphate,bmse000210,14,41.442,2.517,2.785,7.184,102536200,2563700000
2019,2_deoxyguanosine_5_triphosphate,bmse000210,15,41.44,2.506,3.077,4.641,92290300,1634182000
2020,2_deoxyguanosine_5_triphosphate,bmse000210,16,19.506,1.188,3.41,2.376,34433350,143903400
2021,L_glutathione_reduced,bmse000185,1,58.499,4.556,2.171,3.923,184766400,1828896000
2022,L_glutathione_reduced,bmse000185,2,56.826,3.774,2.157,3.637,199946600,1892174000
2023,L_glutathione_reduced,bmse000185,3,46.07,3.772,2.595,2.566,611233500,3560824000
2024,L_glutathione_reduced,bmse000185,4,28.296,2.945,2.19,3.414,264196200,1924940000
2025,L_glutathione_reduced,bmse000185,5,28.293,2.927,2.166,3.678,136041300,1712804000
2026,L_glutathione_reduced,bmse000185,6,34.073,2.553,2.294,5.506,192822400,2705107000
2027,L_glutathione_reduced,bmse000185,7,34.076,2.55,2.287,6.656,191820900,2973587000
2028,L_glutathione_reduced,bmse000185,8,28.946,2.185,2.117,4.093,87532330,983465200
2029,L_glutathione_reduced,bmse000185,9,28.941,2.169,2.224,3.209,225720600,1652120000
2030,L_glutathione_reduced,bmse000185,10,28.94,2.152,2.205,3.43,220068700,1704820000
2031,L-ascorbate,bmse000182,1,81.104,4.507,2.583,2.563,673399800,3766869000
2032,L-ascorbate,bmse000182,2,72.256,4.012,2.153,3.687,311368100,2960715000
2033,L-ascorbate,bmse000182,3,65.259,3.738,2.303,4.349,517488000,5344570000
2034,L-ascorbate,bmse000182,4,65.263,3.693,2.352,3.096,50657720,94489380
2035,glycerol,bmse000184,1,74.774,3.771,2.265,5.004,139048900,1756034000
2036,glycerol,bmse000184,2,65.19,3.657,2.156,4.053,192690400,1810604000
2037,glycerol,bmse000184,3,65.191,3.626,2.159,4.572,407137300,3177641000
2038,glycerol,bmse000184,4,65.19,3.57,2.264,2.865,313327700,1884763000
2039,glycerol,bmse000184,5,65.194,3.553,2.175,4.087,302902300,3644512000
2040,glycerol,bmse000184,6,65.194,3.523,2.156,4.232,173433700,1864553000
2041,succinic_acid,bmse000183,1,36.884,2.397,2.317,2.535,1045996000,5029045000
2042,diethyl_oxalacetate,bmse000148,1,66.408,4.261,2.672,3.171,59586290,606224700
2043,diethyl_oxalacetate,bmse000148,2,66.408,4.243,2.623,2.783,101711400,812377200
2044,diethyl_oxalacetate,bmse000148,3,66.397,4.225,2.495,3.213,75059260,682611700
2045,diethyl_oxalacetate,bmse000148,4,63.225,4.224,2.344,2.873,45655870,393937700
2046,diethyl_oxalacetate,bmse000148,5,63.234,4.207,2.311,2.742,143476700,948513800
2047,diethyl_oxalacetate,bmse000148,6,63.236,4.19,2.339,2.866,149274300,1045704000
2048,diethyl_oxalacetate,bmse000148,7,63.236,4.173,2.209,3.982,59577560,896407500
2049,diethyl_oxalacetate,bmse000148,8,64.811,4.147,2.332,3.106,45043540,382912400
2050,diethyl_oxalacetate,bmse000148,9,64.809,4.13,2.273,2.874,130140500,885959400
2051,diethyl_oxalacetate,bmse000148,10,64.808,4.113,2.184,3.193,136914300,997126500
2052,diethyl_oxalacetate,bmse000148,11,60.151,3.655,2.287,2.64,56346510,313989000
2053,diethyl_oxalacetate,bmse000148,12,60.148,3.637,2.226,3.074,61627450,428057000
2054,diethyl_oxalacetate,bmse000148,13,60.142,3.621,2.318,7.303,20940560,396727200
2055,diethyl_oxalacetate,bmse000148,14,16.444,1.291,2.237,2.758,97186490,658415200
2056,diethyl_oxalacetate,bmse000148,15,16.446,1.274,2.241,2.711,191718100,1146786000
2057,diethyl_oxalacetate,bmse000148,16,16.436,1.256,2.332,3.188,92578130,780175800
2058,diethyl_oxalacetate,bmse000148,17,15.864,1.254,2.663,2.712,102652300,739369600
2059,diethyl_oxalacetate,bmse000148,18,15.846,1.236,2.361,3.246,184131600,1359065000
2060,diethyl_oxalacetate,bmse000148,19,15.854,1.218,2.415,2.788,95852580,675564000
2061,diethyl_oxalacetate,bmse000148,20,16.034,1.198,2.322,2.757,96217640,717117600
2062,diethyl_oxalacetate,bmse000148,21,19.521,1.192,2.508,2.946,39446060,350810800
2063,diethyl_oxalacetate,bmse000148,22,16.038,1.18,2.388,2.613,184832800,1153254000
2064,diethyl_oxalacetate,bmse000148,23,19.521,1.175,2.378,2.599,92033850,557351400
2065,diethyl_oxalacetate,bmse000148,24,16.048,1.162,2.22,3.095,93541050,739735300
2066,diethyl_oxalacetate,bmse000148,25,19.516,1.157,2.462,2.592,46844530,318013100
2067,methyl_4_aminobutyrate,bmse000249,1,55.043,3.71,2.307,2.547,379416900,1779291000
2068,methyl_4_aminobutyrate,bmse000249,2,41.395,3.058,2.263,2.672,107000800,672187900
2069,methyl_4_aminobutyrate,bmse000249,3,41.394,3.039,2.185,3.106,191446200,1256280000
2070,methyl_4_aminobutyrate,bmse000249,4,41.393,3.02,2.224,2.846,122301700,742043300
2071,methyl_4_aminobutyrate,bmse000249,5,33.243,2.549,2.238,2.798,105530100,756311000
2072,methyl_4_aminobutyrate,bmse000249,6,33.246,2.531,2.259,2.641,226839500,1319059000
2073,methyl_4_aminobutyrate,bmse000249,7,33.245,2.513,2.192,3.143,121300000,899983900
2074,methyl_4_aminobutyrate,bmse000249,8,24.732,1.986,2.334,3.243,93013370,637633600
2075,methyl_4_aminobutyrate,bmse000249,9,24.735,1.968,2.392,2.857,137206600,940466800
2076,methyl_4_aminobutyrate,bmse000249,10,24.734,1.95,2.367,3.125,92032980,622567700
2077,acetic_acid,bmse000191,1,25.994,1.91,2.367,2.528,331779500,1625294000
2078,DL_alpha_glycerol_phosphate,bmse000193,1,73.992,3.852,2.434,4.954,84647780,1245302000
2079,DL_alpha_glycerol_phosphate,bmse000193,2,67.542,3.848,2.395,3.882,36340620,346479800
2080,DL_alpha_glycerol_phosphate,bmse000193,3,67.56,3.806,2.266,4.896,124360100,1932395000
2081,DL_alpha_glycerol_phosphate,bmse000193,4,67.563,3.788,2.191,16.539,106976800,2666661000
2082,DL_alpha_glycerol_phosphate,bmse000193,5,64.99,3.686,2.214,4.227,76415280,959161900
2083,DL_alpha_glycerol_phosphate,bmse000193,6,64.991,3.665,2.175,5.453,133171500,1481339000
2084,DL_alpha_glycerol_phosphate,bmse000193,7,64.994,3.622,2.188,4.207,95355420,937785200
2085,DL_alpha_glycerol_phosphate,bmse000193,8,64.994,3.612,2.17,4.713,92396760,1081688000
2086,DL_alpha_glycerol_phosphate,bmse000193,9,64.995,3.581,2.131,6.149,46028980,668273300
4173,ATP,bmse000006,7,67.766,4.295,2.167,9.53,73297520,1118694000
2087,L_arginine_L_glutamate,bmse000194,1,56.997,3.764,2.42,3.288,327914300,2481388000
2088,L_arginine_L_glutamate,bmse000194,2,57.34,3.752,2.105,3.979,263881100,2665563000
2089,L_arginine_L_glutamate,bmse000194,3,43.189,3.238,2.297,3.298,543646300,3889680000
2090,L_arginine_L_glutamate,bmse000194,4,36.185,2.361,2.296,0,146095400,253757100
2091,L_arginine_L_glutamate,bmse000194,5,36.187,2.345,2.324,2.988,358089900,2420181000
2092,L_arginine_L_glutamate,bmse000194,6,36.186,2.326,2.403,3.008,220718700,1243592000
2093,L_arginine_L_glutamate,bmse000194,7,29.679,2.115,2.163,4.601,115511900,547316900
2094,L_arginine_L_glutamate,bmse000194,8,29.681,2.099,2.454,3.576,124447400,1297383000
2095,L_arginine_L_glutamate,bmse000194,9,29.684,2.079,2.236,3.344,146214300,751843500
2096,L_arginine_L_glutamate,bmse000194,10,29.685,2.058,2.442,2.95,114943200,379002300
2097,L_arginine_L_glutamate,bmse000194,11,29.686,2.039,2.309,2.935,89836080,88950720
2098,L_arginine_L_glutamate,bmse000194,12,30.287,1.921,2.317,4.025,228304800,2723182000
2099,L_arginine_L_glutamate,bmse000194,13,30.288,1.904,2.299,4.027,243094700,2879907000
2100,L_arginine_L_glutamate,bmse000194,14,26.567,1.726,2.304,4.654,83973420,82377330
2101,L_arginine_L_glutamate,bmse000194,15,26.567,1.706,2.263,5.206,96848580,187448700
2102,L_arginine_L_glutamate,bmse000194,16,26.57,1.685,2.246,4.83,97213510,186669500
2103,L_arginine_L_glutamate,bmse000194,17,26.576,1.663,2.351,4.886,96886500,182965800
2104,L_arginine_L_glutamate,bmse000194,18,26.576,1.647,2.211,7.402,84418520,84241090
2105,N_alpha_acetyl_DL_ornithine,bmse000195,1,57.266,4.17,2.306,3.986,315453000,2918096000
2106,N_alpha_acetyl_DL_ornithine,bmse000195,2,41.706,3.012,2.192,3.767,491503000,5024860000
2107,N_alpha_acetyl_DL_ornithine,bmse000195,3,24.606,2.033,2.304,2.608,1080735000,5188274000
2108,N_alpha_acetyl_DL_ornithine,bmse000195,4,31.277,1.854,2.21,5.637,112162200,997229900
2109,N_alpha_acetyl_DL_ornithine,bmse000195,5,31.277,1.738,2.356,4.487,88677760,397905000
2110,N_alpha_acetyl_DL_ornithine,bmse000195,6,31.27,1.719,2.313,5.255,146903100,1586537000
2111,N_alpha_acetyl_DL_ornithine,bmse000195,7,26.125,1.716,2.236,5.353,254838600,3189256000
2112,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,1,100.785,4.756,2.303,3.416,1002776000,7025657000
2113,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,2,56.333,3.923,2.625,3.235,464127300,3308015000
2114,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,3,56.339,3.895,2.536,3.466,528850100,4380698000
2115,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,4,63.249,3.89,2.249,3.082,407237500,2341666000
2116,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,5,63.245,3.859,2.382,2.989,758548000,5129126000
2117,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,6,63.248,3.79,2.125,4.384,538728300,5812751000
2118,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,7,63.249,3.775,2.177,0,266214500,548315800
2119,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,8,63.246,3.76,2.219,4.174,318507800,2852208000
2120,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,9,73.81,3.736,2.574,2.489,278453200,875106700
2121,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,10,73.826,3.712,2.789,2.5,517828200,2915233000
2122,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,11,74.37,3.685,2.368,4.21,323076600,4203719000
2123,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,12,73.83,3.687,2.943,2.509,278905900,925350800
2124,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,13,74.373,3.663,2.207,7.685,401023900,6884115000
2125,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,14,72.652,3.498,2.591,2.641,308889300,1017799000
2126,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,15,72.674,3.474,2.628,2.777,572059800,3577011000
2127,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,16,72.669,3.449,2.869,2.649,295124400,1234949000
2128,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,17,57.842,3.38,2.188,2.871,3096833000,16099840000
2129,methyl_N_acetyl_alpha_D_glucosaminide,bmse000196,18,24.594,2.033,2.359,2.564,2120571000,10915980000
2130,N_acetyl_D_glucosamine_1_phosphate,bmse000197,1,95.457,5.355,2.396,3.837,265453300,2000622000
2131,N_acetyl_D_glucosamine_1_phosphate,bmse000197,2,95.492,5.339,2.193,4.516,311237500,3143468000
2132,N_acetyl_D_glucosamine_1_phosphate,bmse000197,3,74.807,3.953,2.24,16.488,253973200,3652888000
2133,N_acetyl_D_glucosamine_1_phosphate,bmse000197,4,74.806,3.938,2.246,8.162,261134400,3652888000
2134,N_acetyl_D_glucosamine_1_phosphate,bmse000197,5,56.863,3.93,2.41,3.423,237641300,1621791000
2135,N_acetyl_D_glucosamine_1_phosphate,bmse000197,6,56.854,3.903,2.36,3.556,304745500,2345287000
2136,N_acetyl_D_glucosamine_1_phosphate,bmse000197,7,63.402,3.895,2.4,2.97,221376400,898006500
2137,N_acetyl_D_glucosamine_1_phosphate,bmse000197,8,63.4,3.866,2.264,3.115,409969300,2371471000
2138,N_acetyl_D_glucosamine_1_phosphate,bmse000197,9,74.126,3.818,2.347,3.236,172095500,306698100
2139,N_acetyl_D_glucosamine_1_phosphate,bmse000197,10,74.127,3.793,2.262,3,336846600,1834436000
2140,N_acetyl_D_glucosamine_1_phosphate,bmse000197,11,63.4,3.782,2.152,8.404,261750300,3452992000
2141,N_acetyl_D_glucosamine_1_phosphate,bmse000197,12,74.122,3.768,2.408,2.808,179803800,704788500
2142,N_acetyl_D_glucosamine_1_phosphate,bmse000197,13,63.401,3.754,2.208,7.424,173026200,2640355000
2143,N_acetyl_D_glucosamine_1_phosphate,bmse000197,14,72.723,3.501,2.578,2.589,227613800,729890900
2144,N_acetyl_D_glucosamine_1_phosphate,bmse000197,15,72.716,3.477,2.329,2.866,426581300,2268823000
2145,N_acetyl_D_glucosamine_1_phosphate,bmse000197,16,72.72,3.453,2.493,2.956,208616800,714052600
2146,N_acetyl_D_glucosamine_1_phosphate,bmse000197,17,24.86,2.057,2.257,2.805,1155989000,5930050000
2147,6_phosphogluconic_acid,bmse000198,1,76.876,4.174,2.157,3.669,470874900,3254770000
2148,6_phosphogluconic_acid,bmse000198,2,73.595,4.079,2.416,3.616,414394100,3346524000
2149,6_phosphogluconic_acid,bmse000198,3,67.831,3.96,2.244,4.485,348956900,4078021000
2150,6_phosphogluconic_acid,bmse000198,4,74.579,3.846,2.158,3.025,97968460,690663900
2151,6_phosphogluconic_acid,bmse000198,5,74.573,3.823,2.143,3.238,445412100,2740259000
2152,6_phosphogluconic_acid,bmse000198,6,73.313,3.822,2.312,3.656,299923000,2619178000
2153,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,1,144.323,7.962,2.482,2.567,230005100,1083260000
2154,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,2,144.359,7.941,2.304,2.854,270861200,1657833000
2155,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,3,91.245,5.979,2.174,4.023,845333700,6643364000
2156,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,4,105.37,5.975,2.597,2.631,506769200,3514299000
2157,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,5,105.366,5.956,2.516,2.885,540371200,4003981000
2158,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,6,97.209,5.508,2.119,4.426,536625700,5396397000
2159,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,7,76.504,4.367,2.194,3.83,805591900,6658358000
2160,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,8,72.341,4.363,2.394,3.798,678220800,6289354000
2161,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,9,85.879,4.286,2.366,4.38,642921700,6506036000
2162,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,10,67.705,4.234,2.293,4.657,347276100,3466267000
2163,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,11,67.704,4.194,2.272,6.457,311155500,5105415000
2164,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,12,56.384,4.004,2.284,3.904,226248400,2147545000
2165,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,13,73.635,3.991,2.316,4.436,77360240,368685300
2166,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,14,56.379,3.976,2.339,3.827,247526800,2141201000
2167,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,15,75.729,3.938,2.154,4.828,335647600,3380546000
2168,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,16,75.728,3.913,2.265,5.23,353931600,4653947000
2169,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,17,63.025,3.886,2.438,3.047,160252800,712542900
2170,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,18,63.028,3.856,2.401,3.09,450791100,3119354000
2171,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,19,73.627,3.833,2.626,2.606,202423800,1008671000
2172,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,20,63.028,3.82,2.334,4.691,348378100,3276832000
2173,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,21,73.635,3.808,2.446,2.833,377081700,2302308000
2174,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,22,63.033,3.791,2.406,5.125,147909900,2094050000
2175,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,23,73.642,3.782,2.382,2.978,204860800,1190082000
2176,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,24,72.18,3.576,2.507,2.69,234596900,1174772000
2177,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,25,72.198,3.552,2.629,2.594,453710500,2825771000
2178,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,26,72.212,3.527,2.469,2.771,227992500,1263574000
2179,uridine_5_diphospho_N_acetlyglucosamine,bmse000188,27,24.822,2.076,2.361,2.748,700577900,3882910000
2180,D_glucosamine_6_phosphate,bmse000189,1,92.248,5.459,2.328,3.494,265943600,2018566000
2181,D_glucosamine_6_phosphate,bmse000189,2,96.29,4.902,2.247,2.72,118022600,656197000
2182,D_glucosamine_6_phosphate,bmse000189,3,96.293,4.881,2.127,3.297,124424500,829291500
